@relation 'customer_churn-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-R3,6,7,10,12-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0'

@attribute CashbackAmount numeric
@attribute DaySinceLastOrder numeric
@attribute OrderCount numeric
@attribute CouponUsed numeric
@attribute OrderAmountHikeFromlastYear numeric
@attribute Complain numeric
@attribute NumberOfAddress numeric
@attribute MaritalStatus=Married numeric
@attribute MaritalStatus=Divorced numeric
@attribute MaritalStatus=Single numeric
@attribute SatisfactionScore numeric
@attribute PreferedOrderCat=Grocery numeric
@attribute PreferedOrderCat=Fashion numeric
@attribute PreferedOrderCat=Others numeric
@attribute 'PreferedOrderCat=Mobile Phone' numeric
@attribute PreferedOrderCat=Mobile numeric
@attribute 'PreferedOrderCat=Laptop & Accessory' numeric
@attribute NumberOfDeviceRegistered numeric
@attribute HourSpendOnApp numeric
@attribute Gender=Male numeric
@attribute 'PreferredPaymentMode=Credit Card' numeric
@attribute PreferredPaymentMode=COD numeric
@attribute 'PreferredPaymentMode=E wallet' numeric
@attribute 'PreferredPaymentMode=Cash on Delivery' numeric
@attribute PreferredPaymentMode=CC numeric
@attribute PreferredPaymentMode=UPI numeric
@attribute 'PreferredPaymentMode=Debit Card' numeric
@attribute WarehouseToHome numeric
@attribute CityTier numeric
@attribute PreferredLoginDevice=Computer numeric
@attribute PreferredLoginDevice=Phone numeric
@attribute 'PreferredLoginDevice=Mobile Phone' numeric
@attribute Tenure numeric
@attribute Churn {0,1}

@data
209,4.543491,11,10,25,0,1,0,0,1,3,0,1,0,0,0,0,3,3,0,0,0,0,1,0,0,0,8,1,1,0,0,12,0
317,11,3,3,15.707922,0,3,0,1,0,3,0,0,1,0,0,0,5,3,1,0,0,0,0,0,1,0,7,2,0,0,1,15,0
179,8,8,4,14,0,4,1,0,0,5,0,0,0,0,0,1,4,4,1,1,0,0,0,0,0,0,17,1,0,0,1,13,0
146,7,1,1,23,1,9,1,0,0,5,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,1,14,1,0,1,0,19,0
150,10,4,2,22,0,6,0,0,1,3,0,0,0,1,0,0,4,4,1,1,0,0,0,0,0,0,9,1,0,0,1,10,0
120,0,1,0,13,0,2,0,1,0,4,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,19,3,1,0,0,10.189899,0
190,4,2,2,14,0,3,0,0,1,4,0,0,0,0,0,1,5,4,1,0,0,0,0,0,0,1,18,1,1,0,0,10,0
129,3,3,1,22,0,4,1,0,0,3,0,0,0,0,1,0,3,2.931535,1,0,1,0,0,0,0,0,16,1,1,0,0,15,0
260,11,3.008004,1,15,1,2,0,1,0,2,1,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,27,1,0,0,1,19,0
176,3,2,1,14,1,3,0,1,0,2,0,0,0,0,0,1,5,4,1,1,0,0,0,0,0,0,15,1,0,0,1,3,0
147,1,2,1,20,1,3,1,0,0,3,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,17,3,0,1,0,8,0
128,2,2,0,14,0,3,0,0,1,3,0,0,0,0,1,0,4,2.931535,1,0,0,0,0,0,0,1,8,1,0,1,0,13,0
225,4.543491,2,1,16,0,2,1,0,0,5,0,0,0,0,0,1,4,3,1,0,0,0,0,0,1,0,27,1,0,0,1,4,0
185,3,2,2,12,0,6,0,0,1,3,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,1,7,2,0,0,1,18,0
194,5,2,2,15,0,2,0,0,1,1,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,1,7,1,0,0,1,7,0
177,10,2,2,12,1,3,1,0,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,1,14,3,0,0,1,9,0
152,9,1,1,11,1,2,1,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,13,3,0,0,1,8,0
125,7,1,0,22,0,5,1,0,0,2,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,15.639896,1,0,1,0,2,0
152,9,1,1,11,1,2,1,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,13,3,0,0,1,8,0
162,1,2,2,19,0,6,1,0,0,1,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,1,25,1,1,0,0,10,0
138,1,2,2,19,0,3,0,1,0,3,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,1,10,1,1,0,0,9,0
152,8,2,2,15,0,4,0,0,1,4,0,0,0,1,0,0,4,4,1,0,1,0,0,0,0,0,12,1,1,0,0,6,0
135,0,1,1,15,0,3,1,0,0,1,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,1,126,3,1,0,0,25,0
175,2,3,2,15,0,8,0,0,1,3,0,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,14,1,0,0,1,15,0
155,3,1,1,16,0,3,1,0,0,4,0,0,0,0,0,1,4,2,1,0,0,1,0,0,0,0,23,3,0,0,1,9,0
148,8,1,0,14,0,3,1,0,0,3,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,24,1,0,1,0,19,0
164,0,1,0,12,0,4,0,1,0,5,0,0,0,0,0,1,4,3,1,0,0,0,0,0,1,0,8,2,0,0,1,4,0
162,7,1,0,18,0,2,1,0,0,4,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,14,3,0,0,1,0,0
294,11,1,1,15.707922,0,3,1,0,0,3,0,0,1,0,0,0,3,3,1,1,0,0,0,0,0,0,15,1,1,0,0,14,0
233,10,3.008004,4,12,0,1,0,0,1,5,1,0,0,0,0,0,3,3,1,0,0,1,0,0,0,0,21,3,0,0,1,12,0
152,9,7,4,25,0,2,1,0,0,5,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,0,15,1,0,0,1,12,0
176,5,2,1,14,0,7,1,0,0,1,0,0,0,0,0,1,4,4,0,1,0,0,0,0,0,0,9,1,0,0,1,21,0
149,1,2,2,19,0,6,0,1,0,2,0,0,0,1,0,0,4,4,1,0,0,0,0,0,0,1,16,1,0,1,0,24,0
122,8,1,0,13,0,2,0,0,1,3,0,0,0,0,1,0,4,2,1,0,0,0,0,1,0,0,15,1,0,1,0,10.189899,0
149,2,1,1,12,0,6,1,0,0,4,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,33,1,0,1,0,16,0
276,3,1,1.751023,16,1,4,0,1,0,3,1,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,9,1,0,0,1,26,0
291,6,1,1.751023,14,0,4,1,0,0,4,0,0,1,0,0,0,3,3,1,0,0,0,0,0,0,1,10,1,0,0,1,23,0
175,2,3,3,15,0,8,0,0,1,3,0,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,14,1,0,0,1,15,0
160,2,2,1,12,0,6,0,0,1,1,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,1,9,3,0,0,1,7,0
129,4,1,1,18,0,2,0,0,1,3,0,0,0,0,1,0,4,2.931535,1,0,0,0,0,1,0,0,6,1,0,1,0,8,0
151,3,2,2,17,0,3,1,0,0,1,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,1,15,3,0,0,1,9,0
130,4,1,1,13,0,10,1,0,0,5,0,0,0,0,1,0,3,2.931535,0,0,0,0,0,0,1,0,14,1,0,1,0,25,0
186,3,2,1,14,0,3,1,0,0,3,0,0,0,0,0,1,5,2,0,0,0,1,0,0,0,0,12,3,0,0,1,4,0
213,4.543491,2,2,15,0,3,0,0,1,3,0,1,0,0,0,0,4,4,0,0,0,1,0,0,0,0,7,3,1,0,0,9,0
158,8,1,1,16,0,2,0,0,1,2,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,1,10,1,0,0,1,9,0
153,9,1,0,12,1,8,1,0,0,1,0,0,0,0,0,1,5,3,0,1,0,0,0,0,0,0,12,1,1,0,0,11,0
260,11,3.008004,1,15,1,2,0,1,0,2,1,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,27,1,0,0,1,19,0
171,1,2,1,14,0,10,0,0,1,1,0,0,0,0,0,1,4,4,1,0,0,1,0,0,0,0,17,3,1,0,0,6,0
168,8,2,2,13,0,3,0,0,1,5,0,0,0,0,0,1,5,3,1,1,0,0,0,0,0,0,7,3,1,0,0,1,0
321,11,12,1,15.707922,0,7,0,1,0,5,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,1,14,1,0,0,1,31,0
146,7,6,5,12,0,1,1,0,0,1,0,0,0,0,0,1,4,2,0,0,1,0,0,0,0,0,12,1,0,1,0,3,0
174,2,2,2,16,0,10,0,0,1,3,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,1,27,3,0,0,1,19,0
147,3,2,1,19,0,8,1,0,0,3,0,0,0,1,0,0,4,4,0,0,0,1,0,0,0,0,9,3,1,0,0,8,0
146,5,2,2,15,0,2,0,1,0,5,0,0,0,1,0,0,4,4,1,0,0,0,0,0,0,1,18,1,0,1,0,1,0
171,8,9,1,21,0,2,0,0,1,3,0,0,0,0,0,1,4,4,1,0,0,1,0,0,0,0,30,3,1,0,0,8,0
128,2,2,0,14,0,3,0,0,1,3,0,0,0,0,1,0,4,2.931535,1,0,0,0,0,0,0,1,8,1,0,1,0,13,0
124,2,1,1,11,1,2,0,0,1,5,0,0,0,0,1,0,3,2,1,0,0,0,0,1,0,0,15.639896,3,0,1,0,0,0
123,2,2,2,24,0,2,1,0,0,1,0,0,0,0,1,0,3,3,1,0,0,0,0,1,0,0,15.639896,1,0,1,0,0,0
169,4,2,2,15,0,2,1,0,0,5,0,0,0,0,0,1,4,3,1,1,0,0,0,0,0,0,14,3,1,0,0,7,0
125,3,1,1,14,0,7,1,0,0,2,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,15.639896,1,0,1,0,2,0
171,3,2,2,13,0,3,0,0,1,3,0,0,0,0,0,1,5,3,1,0,0,0,0,0,0,1,8,1,0,0,1,1,0
233,11,3.008004,4,18,1,4,1,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,34,3,0,0,1,17,0
258,2,3.008004,1,14,1,3,1,0,0,3,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,21,1,1,0,0,30,0
146,7,6,5,12,0,1,1,0,0,1,0,0,0,0,0,1,4,2,0,0,1,0,0,0,0,0,12,1,0,1,0,3,0
178,9,1,0,20,0,3,0,0,1,1,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,1,24,1,1,0,0,9,0
128,2,2,1,12,0,1,0,1,0,2,0,0,0,0,1,0,1,2.931535,1,0,0,0,0,0,0,1,26,3,1,0,0,4,0
191,12,5,5,18,1,2,0,1,0,2,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,1,21,1,0,0,1,10,0
124,2,1,0,14,0,2,0,0,1,5,0,0,0,0,1,0,3,3,1,0,1,0,0,0,0,0,15.639896,1,0,1,0,5,0
234,9,3.008004,2,14,1,3,0,0,1,5,0,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,29,1,1,0,0,13,0
176,0,1,0,12,1,5,1,0,0,3,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,22,1,0,0,1,8,0
148,3,2,2,16,0,3,1,0,0,3,0,0,0,1,0,0,6,4,1,1,0,0,0,0,0,0,24,1,0,1,0,1,0
117,0,1,1,23,1,2,1,0,0,1,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,1,8,1,1,0,0,10.189899,0
141,3,1,1,12,0,2,1,0,0,5,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,6,1,1,0,0,4,0
163,5,2,1,15,0,3,0,0,1,5,0,0,0,1,0,0,5,4,0,1,0,0,0,0,0,0,35,1,0,0,1,3,0
156,12,4,4,13,0,2,1,0,0,3,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,1,15,3,1,0,0,18,0
170,1,2,2,25,0,10,0,0,1,3,0,1,0,0,0,0,5,3,1,0,0,0,0,0,1,0,14,1,0,0,1,23,0
230,4.543491,2,1,12,0,7,1,0,0,3,0,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,25,1,1,0,0,20,0
279,3,2,1.751023,12,0,9,0,1,0,5,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,7,1,0,0,1,22,0
171,2,1,0,16,1,4,0,0,1,3,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,29,3,0,0,1,14,0
172,3,8,6,14,0,3,1,0,0,1,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,1,17,1,1,0,0,8,0
148,3,2,1,21,0,8,1,0,0,4,0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,1,7,1,1,0,0,6,0
269,1,2,1.751023,22,0,3,0,0,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,6,1,1,0,0,21,0
145,4,2,1,12,0,3,1,0,0,1,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,8,1,0,1,0,2,0
212,4.543491,2,2,23,0,6,0,0,1,2,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,1,7,3,0,0,1,12,0
177,10,2,1,19,1,2,1,0,0,2,0,0,0,0,0,1,2,3,1,0,0,1,0,0,0,0,14,3,0,0,1,31,0
128,2,2,2,12,0,1,1,0,0,1,0,0,0,0,1,0,1,2.931535,1,0,0,0,0,0,0,1,26,3,1,0,0,4,0
122,8,6,2,14,1,2,0,1,0,5,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,1,20,1,0,1,0,10.189899,0
319,10,4,4,15.707922,0,2,1,0,0,3,0,0,1,0,0,0,4,3,1,1,0,0,0,0,0,0,9,1,0,0,1,14,0
126,6,1,1,18,1,2,1,0,0,3,0,0,0,0,1,0,3,2,0,0,1,0,0,0,0,0,15.639896,3,0,1,0,7,0
325,11,6,6,23,0,3,1,0,0,3,0,0,1,0,0,0,6,3,0,0,0,0,0,0,0,1,14,1,1,0,0,15,0
215,4.543491,4,3,15,0,3,0,0,1,1,0,1,0,0,0,0,4,3,0,0,0,1,0,0,0,0,15,3,1,0,0,6,0
179,4,2,1,20,0,4,1,0,0,5,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,7,3,1,0,0,7,0
170,5,2,2,12,1,3,0,0,1,3,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,1,9,3,0,0,1,1,0
181,9,8,1,22,0,2,1,0,0,1,0,0,0,0,0,1,5,4,1,1,0,0,0,0,0,0,30,1,0,0,1,5,0
128,0,1,1,13,0,2,0,0,1,4,0,0,0,0,1,0,4,2.931535,0,0,0,0,0,0,0,1,6,1,0,1,0,0,0
125,2,2,2,17,0,3,0,0,1,1,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,15.639896,1,0,1,0,26,0
121,7,5,1,12,0,2,0,0,1,2,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,6,1,0,1,0,10.189899,0
232,2,3.008004,4,16,0,4,0,1,0,4,0,1,0,0,0,0,4,3,1,1,0,0,0,0,0,0,26,2,0,0,1,28,0
197,0,1,0,13,1,3,1,0,0,1,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,10,3,0,0,1,7,0
140,7,1,0,11,0,4,1,0,0,3,0,0,0,0,0,1,3,2,1,0,0,0,0,0,1,0,15,1,1,0,0,13,0
169,0,1,1,24,1,6,0,0,1,2,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,0,8,1,0,0,1,3,0
222,4.543491,2,1,14,0,5,1,0,0,5,0,0,0,0,0,1,6,3,0,0,0,0,0,0,1,0,15,1,0,0,1,3,0
149,2,3,1,14,0,2,0,1,0,2,0,0,0,1,0,0,4,3,1,1,0,0,0,0,0,0,31,3,1,0,0,1,0
147,2,7,5,13,0,2,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,16,1,1,0,0,7,0
260,4,3.008004,1,13,0,11,1,0,0,3,0,1,0,0,0,0,4,3,0,0,0,0,1,0,0,0,9,1,0,0,1,28,0
168,3,2,1,18,0,2,1,0,0,4,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,1,14,3,1,0,0,7,0
190,12,4,1,14,0,3,1,0,0,1,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,1,8,1,0,0,1,11,0
188,3,2,2,16,0,4,1,0,0,5,0,0,0,0,0,1,5,3,1,0,0,0,0,0,0,1,19,1,1,0,0,12,0
156,11,7,1,12,0,3,1,0,0,5,0,0,0,0,0,1,4,4,1,1,0,0,0,0,0,0,16,1,1,0,0,4,0
168,3,1,1,15,0,21,0,0,1,4,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,1,15,1,1,0,0,12,0
125,9,3,2,21,0,5,0,0,1,3,0,0,0,0,1,0,3,3,1,0,0,0,0,1,0,0,15.639896,1,0,1,0,9,0
157,10,5,1,14,0,4,1,0,0,4,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,8,3,0,0,1,13,0
210,4.543491,2,2,12,0,2,1,0,0,2,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,1,16,1,0,0,1,8,0
318,1,2,1,15.707922,1,6,1,0,0,3,0,0,1,0,0,0,4,3,1,0,0,1,0,0,0,0,6,3,0,0,1,24,0
204,1,10,2,11,1,2,1,0,0,3,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,31,1,0,0,1,8,0
149,4,2,2,23,0,5,0,1,0,4,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,7,1,0,1,0,14,0
321,3,3,2,15.707922,0,11,1,0,0,2,0,0,1,0,0,0,4,3,1,1,0,0,0,0,0,0,7,1,0,0,1,20,0
176,8,2,1,17,0,9,0,0,1,1,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0,9,1,0,0,1,6,0
163,4,2,2,14,1,3,0,0,1,1,0,0,0,1,0,0,4,3,0,0,1,0,0,0,0,0,9,1,1,0,0,1,0
301,4,2,2,15.707922,1,5,1,0,0,3,1,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,10,1,0,0,1,27,0
164,8,8,2,12,0,3,1,0,0,4,0,0,0,1,0,0,4,4,0,1,0,0,0,0,0,0,17,1,0,0,1,11,0
231,4.543491,4,1,12,0,4,0,1,0,4,0,1,0,0,0,0,4,3,1,0,0,1,0,0,0,0,9,3,1,0,0,25,0
199,5,2,1,12,0,4,1,0,0,1,0,0,0,0,0,1,4,3,1,0,0,0,1,0,0,0,9,1,0,0,1,20,0
197,9,1,1,11,0,1,1,0,0,2,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,6,3,0,0,1,7,0
122,2,1,1,11,0,2,1,0,0,4,0,0,0,0,1,0,3,2,1,0,1,0,0,0,0,0,8,1,0,1,0,10.189899,0
160,4,2,1,15,0,3,1,0,0,3,0,0,0,1,0,0,4,4,1,0,0,0,0,0,0,1,9,1,0,0,1,5,0
185,8,5,4,22,0,2,0,0,1,3,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,1,6,1,1,0,0,3,0
185,8,7,7,14,1,6,1,0,0,5,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,13,1,0,0,1,11,0
183,10,2,1,14,0,3,0,1,0,2,0,0,0,0,0,1,4,4,0,1,0,0,0,0,0,0,35,1,0,0,1,4,0
123,2,2,0,24,0,2,0,1,0,2,0,0,0,0,1,0,3,3,1,0,0,0,0,1,0,0,15.639896,1,0,1,0,0,0
297,5,1,1,15.707922,1,4,0,1,0,5,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0,0,6,1,0,0,1,30,0
209,4.543491,11,6,25,0,1,0,0,1,3,0,1,0,0,0,0,3,3,0,0,0,0,1,0,0,0,8,1,1,0,0,12,0
149,3,3,2,13,0,3,1,0,0,3,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,30,1,0,1,0,31,0
153,9,1,0,11,0,2,1,0,0,1,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,16,3,0,0,1,11,0
123,5,4,0,20,1,3,0,1,0,3,0,0,0,0,0,1,3,2,1,0,0,1,0,0,0,0,12,3,0,1,0,10.189899,0
226,4.543491,14,13,15,1,4,1,0,0,1,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,1,9,1,1,0,0,16,0
125,8,1,1,12,0,5,1,0,0,3,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,1,15.639896,1,0,1,0,14,0
261,11,2,2,24,0,2,1,0,0,4,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,35,1,0,0,1,15,0
124,9,9,6,11,0,2,0,0,1,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,15.639896,1,1,0,0,11,0
152,1,2,2,12,0,3,1,0,0,4,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,1,16,1,1,0,0,1,0
171,8,2,2,24,1,10,1,0,0,5,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,1,15,1,0,0,1,20,0
232,13,3.008004,4,15,0,8,0,0,1,3,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,12,1,0,0,1,13,0
125,1,1,1,15,0,2,0,1,0,5,0,0,0,0,1,0,5,3,1,0,0,0,0,0,0,1,15.639896,1,0,1,0,0,0
147,8,8,3,13,0,2,0,0,1,1,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,1,8,1,0,1,0,13,0
183,8,2,1,15,0,4,1,0,0,1,0,0,0,0,0,1,4,3,1,1,0,0,0,0,0,0,9,1,1,0,0,9,0
151,7,2,0,19,1,2,1,0,0,3,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,22,1,1,0,0,20,0
188,6,2,2,13,1,3,0,1,0,2,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,1,16,1,0,0,1,6,0
268,2,6,1.751023,15,0,8,0,0,1,5,1,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,8,1,1,0,0,28,0
168,9,3,2,15,0,2,0,0,1,5,0,0,0,0,0,1,5,3,1,0,0,1,0,0,0,0,7,3,0,0,1,9,0
130,0,1,0,21,0,5,1,0,0,4,0,0,0,0,1,0,3,2.931535,1,0,0,0,0,0,0,1,25,1,0,1,0,10,0
136,4,1,1,13,0,2,1,0,0,3,0,0,0,1,0,0,3,3,1,0,0,0,0,0,1,0,8,2,0,1,0,6,0
193,1,1,0,16,1,4,0,0,1,4,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,9,3,0,0,1,9,0
152,3,3,2,16,0,3,1,0,0,1,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,8,2,1,0,0,2,0
168,2,2,1,20,0,2,0,1,0,2,0,0,0,0,0,1,4,3,1,0,0,1,0,0,0,0,6,3,1,0,0,3,0
126,2,2,0,16,1,5,1,0,0,5,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,0,15.639896,1,0,1,0,22,0
184,7,1,1,16,0,2,1,0,0,5,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,6,3,0,0,1,14,0
154,4,2,1,20,0,4,0,1,0,3,0,0,0,1,0,0,4,4,0,1,0,0,0,0,0,0,16,1,1,0,0,30,0
209,4.543491,1,0,18,1,8,0,1,0,2,0,1,0,0,0,0,4,3,0,0,0,1,0,0,0,0,13,3,0,0,1,26,0
182,4,2,1,14,0,9,1,0,0,2,0,0,0,0,0,1,5,3,0,1,0,0,0,0,0,0,32,1,0,0,1,11,0
153,3,3,1,12,0,3,1,0,0,4,0,0,0,1,0,0,4,3,0,0,0,1,0,0,0,0,12,3,1,0,0,5,0
152,3,2,1,12,0,3,0,0,1,5,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,16,3,0,0,1,1,0
200,7,1,1,14,0,2,0,0,1,3,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,26,3,1,0,0,0,0
201,9,2,1,14,0,2,0,0,1,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,7,1,0,0,1,12,0
131,10,6,0,11,0,2,1,0,0,5,0,0,0,0,0,1,3,2.931535,1,0,0,0,0,1,0,0,15,1,1,0,0,3,0
151,3,2,2,22,1,5,0,0,1,1,0,0,0,1,0,0,4,4,1,0,0,0,0,0,0,1,9,3,0,0,1,10,0
286,10,2,1.751023,23,1,7,1,0,0,1,1,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,23,3,0,0,1,17,0
143,7,3,0,17,0,2,1,0,0,1,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,0,19,1,0,1,0,10,0
299,8,5,4,15.707922,0,5,1,0,0,3,1,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,29,1,0,0,1,28,0
195,8,1,1,21,0,1,0,0,1,3,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,1,29,1,1,0,0,11,0
197,0,1,0,24,0,9,0,0,1,1,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,1,11,1,0,0,1,5,0
270,7,15,1.751023,15,0,1,0,1,0,3,1,0,0,0,0,0,4,2,1,0,0,0,0,0,0,1,35,1,0,0,1,23,0
144,2,1,1,15,0,1,1,0,0,3,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,0,6,1,1,0,0,9,0
147,3,2,1,16,0,3,0,1,0,2,0,0,0,1,0,0,4,3,0,0,1,0,0,0,0,0,27,3,1,0,0,3,0
212,4.543491,2,1,23,0,6,0,0,1,1,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,1,7,3,0,0,1,12,0
120,0,1,0,12,0,2,1,0,0,3,0,0,0,0,1,0,4,2,1,0,0,0,0,1,0,0,6,1,1,0,0,10.189899,0
158,3,2,2,19,1,3,0,0,1,2,0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,1,9,3,0,0,1,21,0
174,7,1,0,11,0,5,1,0,0,4,0,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,14,1,0,0,1,22,0
162,9,10,8,15,0,11,0,1,0,2,0,0,0,0,0,1,4,4,1,0,0,0,0,0,1,0,15,1,0,0,1,19,0
153,2,2,0,15,0,9,0,1,0,3,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,1,22,3,0,0,1,3,0
209,8,2,1,13,1,2,0,0,1,5,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,28,1,1,0,0,12,0
127,8,8,6,12,0,2,0,1,0,2,0,0,0,0,1,0,3,2.931535,1,0,0,0,0,0,0,1,6,1,0,1,0,7,0
194,4,2,2,13,0,9,1,0,0,4,0,0,0,0,0,1,5,3,0,0,0,0,1,0,0,0,17,3,0,0,1,14,0
163,3,2,2,16,0,3,1,0,0,1,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,1,8,1,0,0,1,3,0
317,11,3,3,15.707922,0,3,0,1,0,3,0,0,1,0,0,0,5,3,1,0,0,0,0,0,1,0,7,2,0,0,1,15,0
261,3,2,1.751023,19,1,4,1,0,0,1,0,1,0,0,0,0,4,4,0,1,0,0,0,0,0,0,7,1,1,0,0,11,0
166,0,1,1,14,0,10,1,0,0,3,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,8,1,0,0,1,11,0
311,8,5,4,15.707922,0,5,1,0,0,3,0,0,1,0,0,0,4,3,0,1,0,0,0,0,0,0,14,1,0,0,1,27,0
147,1,2,1,20,1,3,1,0,0,3,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,17,3,0,1,0,8,0
